date	sip	dip	sport	dport	proto
2020-04-21 07:30:57.756455	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.756470	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.756486	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.756514	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.756537	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.756559	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.756575	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.758487	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.758517	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.758535	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.758552	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.761083	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.761131	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.761164	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.761218	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.761233	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.761249	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.763261	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.763303	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.763330	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.763352	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.763374	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.763396	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.765841	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.765891	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.765964	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.765994	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.768224	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.768271	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.768293	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.771000	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.771066	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.771089	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.771110	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.771131	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.771159	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.771182	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.771204	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.773575	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.773623	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.773656	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.773684	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.773711	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.773737	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.773773	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.773833	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.776568	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.776632	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.776653	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.776674	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.776699	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.776725	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.776750	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.776787	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.776830	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.776854	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.776877	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.776898	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.776919	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.776939	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.776959	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.776979	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.776999	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.778764	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.778797	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.778818	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.778844	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.778871	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.778891	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.778911	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.778930	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.778949	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.783530	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.783574	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.783597	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.783633	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.783674	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.783698	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.783721	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.783742	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.783768	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.783795	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.783823	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.785850	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.788937	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.796441	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.796498	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.796550	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.796571	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.796591	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.798658	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.798683	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.798704	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.936856	192.168.1.151	224.0.0.22	0	0	IGMP
2020-04-21 07:30:57.968361	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.971417	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.977549	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.979212	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.979297	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.979319	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.979345	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.979363	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.987476	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.987535	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.990395	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.990537	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:58.000241	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:58.000703	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:58.011392	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:58.011492	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:58.012067	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:58.092046	192.168.1.170	239.255.255.250	46685	1900	UDP
2020-04-21 07:30:58.263757	192.168.1.1	224.0.0.22	0	0	IGMP
2020-04-21 07:30:58.402551	192.168.1.170	239.255.255.250	46685	1900	UDP
2020-04-21 07:30:58.709162	192.168.1.170	239.255.255.250	46685	1900	UDP
2020-04-21 07:30:58.781762	192.168.1.170	224.0.0.22	0	0	IGMP
2020-04-21 07:31:00.592872	192.168.1.151	23.40.62.19	50534	80	TCP
2020-04-21 07:31:00.613595	192.168.1.151	52.35.6.89	55462	443	TCP
2020-04-21 07:31:00.688860	192.168.1.151	23.40.62.19	50536	80	TCP
2020-04-21 07:31:00.808284	192.168.1.151	52.35.6.89	55462	443	TCP
2020-04-21 07:31:00.862965	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:31:00.879167	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:31:00.879230	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:31:00.898526	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:31:00.917851	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:31:01.168217	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:31:01.178609	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:31:01.555331	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:31:01.608860	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:31:01.757626	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:31:01.781596	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:31:01.781634	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:31:01.781652	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:31:01.788207	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:01.788293	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:01.807293	192.168.1.151	13.33.87.2	56006	443	TCP
2020-04-21 07:31:01.820203	192.168.1.151	13.33.87.2	56006	443	TCP
2020-04-21 07:31:01.825109	192.168.1.151	13.33.87.2	56006	443	TCP
2020-04-21 07:31:01.841996	192.168.1.151	13.33.87.2	56006	443	TCP
2020-04-21 07:31:01.842049	192.168.1.151	13.33.87.2	56006	443	TCP
2020-04-21 07:31:01.842082	192.168.1.151	13.33.87.2	56006	443	TCP
2020-04-21 07:31:01.855399	192.168.1.151	13.33.87.2	56006	443	TCP
2020-04-21 07:31:01.856410	192.168.1.151	13.33.87.2	56006	443	TCP
2020-04-21 07:31:01.872002	192.168.1.151	13.33.87.2	56006	443	TCP
2020-04-21 07:31:01.872058	192.168.1.151	13.33.87.2	56006	443	TCP
2020-04-21 07:31:01.872105	192.168.1.151	13.33.87.2	56006	443	TCP
2020-04-21 07:31:01.872140	192.168.1.151	13.33.87.2	56006	443	TCP
2020-04-21 07:31:01.907415	192.168.1.1	239.255.255.250	59378	1900	UDP
2020-04-21 07:31:01.912840	192.168.1.151	13.33.87.2	56006	443	TCP
2020-04-21 07:31:02.510926	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:31:02.522319	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:31:02.524691	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:31:02.524755	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:31:02.525090	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:31:02.785104	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:02.785190	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:02.844188	192.168.1.151	35.162.30.177	40602	443	TCP
2020-04-21 07:31:02.928553	192.168.1.151	35.162.30.177	40602	443	TCP
2020-04-21 07:31:02.933436	192.168.1.151	35.162.30.177	40602	443	TCP
2020-04-21 07:31:03.021384	192.168.1.151	35.162.30.177	40602	443	TCP
2020-04-21 07:31:03.023932	192.168.1.151	35.162.30.177	40602	443	TCP
2020-04-21 07:31:03.023975	192.168.1.151	35.162.30.177	40602	443	TCP
2020-04-21 07:31:03.033439	192.168.1.151	35.162.30.177	40602	443	TCP
2020-04-21 07:31:03.034448	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:03.034526	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:03.037323	192.168.1.151	72.21.91.29	52104	80	TCP
2020-04-21 07:31:03.046815	192.168.1.151	72.21.91.29	52104	80	TCP
2020-04-21 07:31:03.047054	192.168.1.151	72.21.91.29	52104	80	TCP
2020-04-21 07:31:03.058096	192.168.1.151	72.21.91.29	52104	80	TCP
2020-04-21 07:31:03.061107	192.168.1.151	35.162.30.177	40602	443	TCP
2020-04-21 07:31:03.153766	192.168.1.151	35.162.30.177	40602	443	TCP
2020-04-21 07:31:03.159185	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:03.159241	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:03.185240	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.214750	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.217748	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.236858	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.236895	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.236918	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.244122	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.247151	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.263638	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.263691	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.263716	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.266120	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.269979	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.275802	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.275903	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.275931	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.278132	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.278163	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.278186	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.278210	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.280487	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.283469	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.283495	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.283519	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.288377	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.288483	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.288515	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.291447	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.291510	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.294425	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.294502	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.296859	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.297571	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.299645	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.299702	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.299731	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.300414	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.301972	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.302055	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.302111	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.302143	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.304741	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.305572	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.307339	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.307454	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.312080	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.312200	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.314413	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.314454	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.314497	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.314529	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.314550	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.316730	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.316832	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.316887	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.319074	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.319218	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.320060	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.321490	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.321534	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.321556	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.321571	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.321609	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.323596	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.323642	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.323676	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.323709	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.323744	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.323774	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.323827	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.329175	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.329223	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.329252	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.329279	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.329343	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.329377	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.334153	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.351315	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.351378	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.356162	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.374675	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.374718	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.374742	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.374766	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.374792	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.374816	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.374846	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.374872	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.374897	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.374921	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.374945	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.379690	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.379730	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.379763	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.379791	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.382143	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.388685	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.388779	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.388867	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.389704	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.393536	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.393614	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.393633	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.393663	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.400121	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.400280	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.401064	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.404686	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.404894	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.406002	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.407129	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.407465	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.407493	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.414460	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.414516	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.414539	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.414554	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.414568	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.414581	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.414594	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.414614	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.414638	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.422165	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.422219	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.422260	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.422292	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.422328	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.422367	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.422402	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.422432	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.422476	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.422512	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.422549	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.422582	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.422620	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.422652	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.422682	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.422713	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.427152	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.427211	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.427245	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.427277	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.427318	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.427350	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.427393	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.427424	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.427456	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.427496	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.427531	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.427564	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.427595	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.427626	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.427657	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.427690	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.429606	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.429656	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.429694	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.432371	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.432420	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.432452	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.432492	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.432516	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.432530	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.432546	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.432566	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.432587	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.432606	192.168.1.151	99.84.122.125	39900	443	TCP
